,RXCUI,ATC
30946,1243033,A10BD11
30947,284702,A01AC03
30948,284702,A07EA02
30949,284702,C05AA01
30950,284702,D07AA02
30951,284702,D07XA01
30952,284702,H02AB09
30953,284702,S01BA02
30954,284702,S01CB03
30955,284702,S02BA01
30956,1796094,A10BH05
30957,1796094,A10BA02
30958,1796094,A10BD11
30959,39684,R06AX24
30960,39684,S01GX10
30961,1101914,R02AA09
30962,1101914,C05AD03
30963,1101914,D04AB04
30964,1101914,N01BA05
30965,1101914,R02AD01
30966,1101914,D08AJ08
30967,1251741,A11HA03
30968,1251741,A06AC05
30969,216249,A01AC03
30970,216249,A07EA02
30971,216249,C05AA01
30972,216249,D07AA02
30973,216249,D07XA01
30974,216249,H02AB09
30975,216249,S01BA02
30976,216249,S01CB03
30977,216249,S02BA01
30978,216249,A01AB08
30979,216249,A07AA01
30980,216249,B05CA09
30981,216249,D06AX04
30982,216249,J01GB05
30983,216249,R02AB01
30984,216249,S01AA03
30985,216249,S02AA07
30986,216249,S03AA01
30987,216249,A07AA05
30988,216249,J01XB02
30989,216249,S01AA18
30990,216249,S02AA11
30991,216249,S03AA03
30992,859997,R05CA03
30993,859997,R05DA03
30994,1305143,G01AD03
30995,1305143,S01XA15
30996,1305143,A11GA01
30997,1305143,A06AA02
30998,1305143,V04CX02
30999,1305143,B03BB01
31000,1305143,A11CC05
31001,1305143,B03AA02
31002,1305143,B03AD02
31003,1305143,A11HA02
31004,405298,A01AB07
31005,405298,D08AH03
31006,405298,G01AC30
31007,405298,R02AA14
31008,405298,G01AD02
31009,405298,S02AA10
31010,855306,B01AA03
31011,1046305,D06AX07
31012,1046305,J01GB03
31013,1046305,S01AA11
31014,1046305,S02AA14
31015,1046305,S03AA06
31016,1433251,N02AA03
31017,1551307,A10BJ05
31018,1044552,A01AA01
31019,1044552,A12CD01
31020,1665701,N02AB02
31021,1009319,C09XA02
31022,1009319,C08CA01
31023,1009319,C09XA53
31024,1670007,A10AE06
31025,577348,N05CH02
31026,197573,D07AC03
31027,197573,D07XC02
31028,482574,N06AX21
31029,544268,A05AA02
31030,1090456,D04AA32
31031,1090456,R06AA02
31032,1303742,N02AA01
31033,485416,N05BA12
31034,198440,N02BE01
31035,485714,C01CA06
31036,485714,R01AA04
31037,485714,R01AB01
31038,485714,R01BA03
31039,485714,S01FB01
31040,485714,S01GA05
31041,485714,R05CA03
31042,224921,C09AA02
31043,1247381,A09AA01
31044,358975,D11AX25
31045,358975,A01AB02
31046,358975,D08AX01
31047,358975,S02AA06
31048,202433,N02BE01
31049,579996,A06AA01
31050,1291369,G04BE10
31051,210142,D01AE12
31052,210142,S01BC08
31053,38680,C02BA01
31054,392085,R05CA03
31055,1150360,A06AB06
31056,261407,A03BA03
31057,261407,G04BX06
31058,1653204,A10AB05
31059,1653204,A10AD05
31060,1592285,L04AX05
31061,847239,A10AE05
31062,1991946,R06AE07
31063,903291,R05DB01
31064,702419,D01AE12
31065,702419,S01BC08
31066,803239,V03AB20
31067,803239,B05XA18
31068,803239,A12CB01
31069,1426687,C05AD03
31070,1426687,D04AB04
31071,1426687,N01BA05
31072,1426687,R02AD01
31073,1426687,B05CA01
31074,1426687,D08AJ03
31075,1426687,D09AA07
31076,1426687,R02AA06
31077,904419,M05BA04
31078,616435,L04AA06
31079,205611,D07AC07
31080,1008567,M01AX25
31081,1008567,M01AX05
31082,596930,N06AX21
31083,1359714,R03AK06
31084,1359714,R03AC12
31085,1359714,D07AC17
31086,1359714,R01AD08
31087,1359714,R03BA05
31088,849506,H01BA02
31089,849697,N02BE01
31090,849697,N02AC04
31091,993948,N02BE01
31092,899439,N06BA11
31093,1923338,L04AC14
31094,312504,A12BA01
31095,312504,B05XA01
31096,1992300,C07AA06
31097,1992300,S01ED01
31098,790288,N06AX23
31099,1094584,D10AE01
31100,1810485,A04AA02
31101,1115799,A06AD19
31102,1115799,A12CC04
31103,1115799,B05CB03
31104,1115799,A12BA02
31105,1115799,A02AA02
31106,1115799,A06AD02
31107,1115799,A12CC10
31108,1115799,A11HA02
31109,1115592,A11HA03
31110,1115592,C01EB09
31111,1115592,A16AX01
31112,206343,A16AA01
31113,712566,L01XC10
31114,1658690,B01AB01
31115,1658690,C05BA03
31116,1658690,S01XA14
31117,35185,N05CD10
31118,803194,A10AB06
31119,689304,S01AB04
31120,689304,D10AF06
31121,689304,C05AA06
31122,689304,D07AB06
31123,689304,D07XB04
31124,689304,D10AA01
31125,689304,S01BA07
31126,689304,S01CB05
31127,857022,N02BE01
31128,857022,R05DA03
31129,668366,N01AH01
31130,668366,N02AB03
31131,855213,B03BA01
31132,1000364,G03AC06
31133,1000364,G03DA02
31134,1000364,L02AB02
31135,284799,A02BC05
31136,1373489,L04AX07
31137,1860239,A12BA01
31138,1860239,B05XA01
31139,405405,B02AB02
31140,351945,M05BA08
31141,313254,A01AB13
31142,313254,D06AA04
31143,313254,J01AA07
31144,313254,S01AA09
31145,313254,S02AA08
31146,313254,S03AA02
31147,1790383,J06BB01
31148,1812164,N02AA08
31149,1812164,N02BE01
31150,1812164,D11AX26
31151,1812164,N06BC01
31152,309078,J01DD13
31153,197781,A01AC03
31154,197781,A07EA02
31155,197781,C05AA01
31156,197781,D07AA02
31157,197781,D07XA01
31158,197781,H02AB09
31159,197781,S01BA02
31160,197781,S01CB03
31161,197781,S02BA01
31162,1087169,R06AE07
31163,214394,R06AB04
31164,214394,R01BA01
31165,249279,M03AC11
31166,358255,A04AD12
31167,999911,D10AE01
31168,876439,S01EC01
31169,260852,C04AC01
31170,260852,C10AD02
31171,727703,L04AB04
31172,898340,C08DA01
31173,705728,A11CC05
31174,228833,V08CA06
31175,602734,N06DA04
31176,992809,N01BA04
31177,1658163,J06BB04
31178,1736543,C07AB09
31179,544518,C10AB05
31180,543359,D01AE12
31181,543359,S01BC08
31182,219298,A11DA01
31183,219298,D10AD02
31184,219298,R01AX02
31185,219298,S01XA02
31186,219298,A11CA01
31187,219298,B03BA01
31188,219298,A11HA03
31189,219298,G01AD03
31190,219298,S01XA15
31191,219298,A11GA01
31192,219298,A11CC05
31193,219298,C04AC01
31194,219298,C10AD02
31195,219298,S01XA26
31196,219298,A11HA04
31197,859383,R05CA03
31198,859383,R05DA03
31199,1483617,D04AA32
31200,1483617,R06AA02
31201,312083,A04AA01
31202,1365862,S01BC10
31203,1996196,D01AE12
31204,1996196,S01BC08
31205,1996196,D11AC
31206,9601,A04AD01
31207,9601,N05CM05
31208,9601,S01FA02
31209,861763,A10BG02
31210,861763,A10BA02
31211,861763,A10BD03
31212,1359614,R03AK09
31213,1359614,D07AC13
31214,1359614,D07XC03
31215,1359614,R01AD09
31216,1359614,R03BA07
31217,1359614,R03AC13
31218,687144,L01XF01
31219,687144,D10AD01
31220,687144,D10AF01
31221,687144,G01AA10
31222,687144,J01FF01
31223,866511,C07AB02
31224,2045953,B02BX08
31225,692836,N02BE01
31226,692836,A01AD05
31227,692836,B01AC06
31228,692836,N02BA01
31229,692836,D11AX26
31230,692836,N06BC01
31231,6130,N01AX03
31232,1245001,B02BX05
31233,1801299,A12BA01
31234,1801299,B05XA01
31235,1806197,N06BA04
31236,899670,C01DA02
31237,899670,C05AE01
31238,476515,N04BA01
31239,198865,A02AC01
31240,198865,A12AA04
31241,198865,A01AA01
31242,198865,A12CD01
31243,996710,R05CA03
31244,996710,R05DA04
31245,996710,R01BA02
31246,209523,N02BE01
31247,214097,M03BB03
31248,901534,N04BC05
31249,690205,G01AD02
31250,690205,S02AA10
31251,690205,D01AE12
31252,690205,S01BC08
31253,7243,N07BB04
31254,241162,B01AC13
31255,1369927,R05DA09
31256,1369927,N02BE01
31257,1369927,R01BA02
31258,1366339,G03AC03
31259,1366339,G03AD01
31260,545844,L02AE02
31261,1235143,C03BA04
31262,1423773,C08CA06
31263,209632,A07BC04
31264,214682,R06AX13
31265,214682,R01BA02
31266,1600909,N06BA04
31267,1356582,N03AX22
31268,831248,C08DB01
31269,831248,C05AE03
31270,1658089,L01XC14
31271,1658089,L01XC03
31272,646781,D10AE01
31273,646781,D10AF01
31274,646781,G01AA10
31275,646781,J01FF01
31276,2046150,N07BA01
31277,105686,B03BA01
31278,6826,S01EC05
31279,24853,C01CA19
31280,44281,N07AX03
31281,866475,C07AB02
31282,866475,C03AA03
31283,800003,B05CX01
31284,800003,V04CA02
31285,800003,V06DC01
31286,800003,G01AD01
31287,800003,A12AA07
31288,800003,B05XA07
31289,800003,G04BA03
31290,800003,A12CC01
31291,800003,B05XA11
31292,800003,A12CA01
31293,800003,B05CB01
31294,800003,B05XA03
31295,39998,N03AX15
31296,152933,C08CA02
31297,828525,A12AA07
31298,828525,B05XA07
31299,828525,G04BA03
31300,1735058,N01AH01
31301,1735058,N02AB03
31302,1357894,R05DA09
31303,1357894,R06AB04
31304,1357894,C01CA06
31305,1357894,R01AA04
31306,1357894,R01AB01
31307,1357894,R01BA03
31308,1357894,S01FB01
31309,1357894,S01GA05
31310,831953,R05DA04
31311,831953,R05CA03
31312,1441111,D01AE12
31313,1441111,S01BC08
31314,1654355,H01CB02
31315,261514,N07AX03
31316,808748,N06AX16
31317,1661566,B01AB02
31318,1604348,L01EX08
31319,1653166,L04AB06
31320,356733,L01XG01
31321,825333,L02AE02
31322,210587,N02BE01
31323,210587,A03AX10
31324,210587,N05CC04
31325,225030,C09AA09
31326,7442,R07AX01
31327,388755,A01AC02
31328,388755,C05AA09
31329,388755,D07AB19
31330,388755,D07XB05
31331,388755,D10AA03
31332,388755,H02AB02
31333,388755,R01AD03
31334,388755,S01BA01
31335,388755,S01CB01
31336,388755,S02BA06
31337,388755,S03BA01
31338,804146,A11CC05
31339,1364460,A07XA06
31340,261710,J01XX08
31341,9679,G03GB02
31342,1994360,L01EL01
31343,540687,H05BX03
31344,1737636,C01BB01
31345,1737636,C05AD01
31346,1737636,D04AB01
31347,1737636,N01BB02
31348,1737636,R02AD02
31349,1737636,S01HA07
31350,1737636,S02DA01
31351,873,D05AC01
31352,605999,R06AB04
31353,605999,A03BB03
31354,605999,S01FA03
31355,845978,D10AE01
31356,212086,A01AD05
31357,212086,B01AC06
31358,212086,N02BA01
31359,1091325,A16AA01
31360,1091325,C01EB09
31361,1091325,A11HA03
31362,1360063,R03AK09
31363,1360063,D07AC13
31364,1360063,D07XC03
31365,1360063,R01AD09
31366,1360063,R03BA07
31367,1360063,R03AC13
31368,542512,C07AA06
31369,542512,S01ED01
31370,35302,L04AA10
31371,35302,S01XA23
31372,1725064,V03AB15
31373,1725064,A06AH04
31374,866415,C07AB02
31375,1001054,R01AA05
31376,1001054,R01AB07
31377,1001054,S01GA04
31378,835566,N06AA02
31379,208982,D07AC18
31380,618751,N05BA05
31381,725098,G03DA04
31382,211804,A01AA01
31383,211804,A12CD01
31384,197533,J01CF02
31385,1435117,H05AA02
31386,831206,C08DB01
31387,831206,C05AE03
31388,857123,A01AD05
31389,857123,B01AC06
31390,857123,N02BA01
31391,857123,R05DA03
31392,218245,C09AA10
31393,3637,R07AB01
31394,315135,A16AA01
31395,92170,A06AC06
31396,1245379,A06AB04
31397,1245379,A06AA02
31398,3154,D06AA01
31399,3154,J01AA01
31400,1046242,M01AX25
31401,1046242,M01AX05
31402,1000660,N07AX01
31403,1000660,S01EB01
31404,57766,D07AC21
31405,208236,V04CC03
31406,899513,N06BA11
31407,486501,A02BC05
31408,1996189,N02AE01
31409,1996189,N07BC01
31410,1988661,J05AX18
31411,1804804,B01AD02
31412,1804804,S01XA13
31413,863675,G04CA02
31414,1812480,L01DC03
31415,593411,A10BH01
31416,245613,D10AX02
31417,245613,S01AX06
31418,245613,D10AB02
31419,1189192,R05DB10
31420,1189192,R05CA03
31421,1008375,R02AA09
31422,1008375,C01BB01
31423,1008375,C05AD01
31424,1008375,D04AB01
31425,1008375,N01BB02
31426,1008375,R02AD02
31427,1008375,S01HA07
31428,1008375,S02DA01
31429,745561,J01CE01
31430,745561,S01AA14
31431,745561,J01CE09
31432,848584,N04BC04
31433,198037,C08CA06
31434,4124,G03CA01
31435,4124,L02AA03
31436,1807631,A12CA01
31437,1807631,B05CB01
31438,1807631,B05XA03
31439,579570,L04AA06
31440,705022,D07AC17
31441,705022,R01AD08
31442,705022,R03BA05
31443,705022,R01AD12
31444,705022,R03BA09
31445,314113,A02AA02
31446,314113,A06AD02
31447,314113,A12CC10
31448,855628,D11AX18
31449,855628,M01AB05
31450,855628,M02AA15
31451,855628,S01BC03
31452,252761,C01EB09
31453,891631,D07AC03
31454,891631,D07XC02
31455,1439824,N06AX26
31456,401713,A16AA05
31457,1929116,A09AA01
31458,1734356,N01BB09
31459,1552201,C01BB01
31460,1552201,C05AD01
31461,1552201,D04AB01
31462,1552201,N01BB02
31463,1552201,R02AD02
31464,1552201,S01HA07
31465,1552201,S02DA01
31466,203159,R03AC12
31467,996051,L01CD04
31468,1191222,V03AB15
31469,1191222,A06AH04
31470,858076,G03AC03
31471,858076,G03AD01
31472,1000114,G03AC06
31473,1000114,G03DA02
31474,1000114,L02AB02
31475,1731591,D11AA01
31476,349408,B01AC21
31477,597770,V03AC03
31478,1192685,R05DB10
31479,1192685,D04AA02
31480,1192685,R06AC01
31481,1192685,C01CA06
31482,1192685,R01AA04
31483,1192685,R01AB01
31484,1192685,R01BA03
31485,1192685,S01FB01
31486,1192685,S01GA05
31487,1665692,N02AB02
31488,1994362,L01EL01
31489,1115559,A16AX01
31490,1726416,A06AG04
31491,1726416,A06AX01
31492,310467,D06AX07
31493,310467,J01GB03
31494,310467,S01AA11
31495,310467,S02AA14
31496,310467,S03AA06
31497,1534820,A10BJ04
31498,638596,A10BH01
31499,1721458,J01CF06
31500,861232,N06BA01
31501,861232,N06BA02
31502,1664456,D11AH01
31503,1664456,L04AD02
31504,1360105,A10BJ02
31505,804754,M02AB01
31506,804754,N01BX04
31507,831296,C08DB01
31508,831296,C05AE03
31509,3638,D04AX01
31510,3638,N06AA12
31511,312988,A12CA01
31512,312988,B05CB01
31513,312988,B05XA03
31514,9260,C02AA02
31515,389113,R01BA02
31516,389113,R06AX13
31517,1101542,N02BE01
31518,1101542,R01BA02
31519,1115700,J05AH02
31520,1087047,C01CA06
31521,1087047,R01AA04
31522,1087047,R01AB01
31523,1087047,R01BA03
31524,1087047,S01FB01
31525,1087047,S01GA05
31526,861578,N02AB02
31527,861578,D04AA10
31528,861578,R06AD02
31529,1048447,C10AC02
31530,1737470,B01AC17
31531,577215,P03AX05
31532,608748,L01BB07
31533,544401,A01AC01
31534,544401,C05AA12
31535,544401,D07AB09
31536,544401,D07XB02
31537,544401,H02AB08
31538,544401,R01AD11
31539,544401,R03BA06
31540,544401,S01BA05
31541,1720597,R03DX09
31542,1721315,D01AC15
31543,1721315,J02AC01
31544,1861411,L01CD02
31545,992438,D04AA10
31546,992438,R06AD02
31547,1232195,N05CF02
31548,830639,V03AE07
31549,620,N04BB01
31550,998514,A01AB09
31551,998514,A07AC01
31552,998514,D01AC02
31553,998514,G01AF04
31554,998514,J02AB01
31555,998514,S02AA13
31556,858804,C09AA02
31557,151678,N01AH01
31558,151678,N02AB03
31559,3109,L01DB02
31560,405033,D04AA32
31561,405033,R06AA02
31562,405033,C01CA06
31563,405033,R01AA04
31564,405033,R01AB01
31565,405033,R01BA03
31566,405033,S01FB01
31567,405033,S01GA05
31568,1727480,L01ED03
31569,283792,N02CC05
31570,644513,B05CB04
31571,644513,B05XA02
31572,644513,A12CA01
31573,644513,B05CB01
31574,644513,B05XA03
31575,197903,C10AA02
31576,1148479,N02AX02
31577,308668,C05AD03
31578,308668,D04AB04
31579,308668,N01BA05
31580,308668,R02AD01
31581,91165,C01CA26
31582,91165,R01AA03
31583,91165,R01AB05
31584,91165,R03CA02
31585,91165,S01FB02
31586,72258,L03AB08
31587,1037049,B01AE07
31588,858359,M01AB15
31589,858359,S01BC05
31590,1302195,A12BA01
31591,1302195,B05XA01
31592,310203,G03CA57
31593,1191043,G01AC01
31594,1191043,A01AC03
31595,1191043,A07EA02
31596,1191043,C05AA01
31597,1191043,D07AA02
31598,1191043,D07XA01
31599,1191043,H02AB09
31600,1191043,S01BA02
31601,1191043,S01CB03
31602,1191043,S02BA01
31603,211057,A02AD02
31604,313850,J01CA04
31605,997557,A01AA01
31606,997557,A12CD01
31607,201901,D01AC15
31608,201901,J02AC01
31609,1098475,A01AA01
31610,1098475,A12CD01
31611,2045613,N02CD01
31612,308963,C09AA01
31613,197327,D07AC11
31614,1294547,A08AA10
31615,1495050,A12CA01
31616,1495050,B05CB01
31617,1495050,B05XA03
31618,749196,B01AC04
31619,790267,N06AX23
31620,91535,V09FX03
31621,91535,V10XA01
31622,1736037,N03AX14
31623,1435490,C05AD03
31624,1435490,D04AB04
31625,1435490,N01BA05
31626,1435490,R02AD01
31627,405903,D10AE01
31628,245014,B03AA07
31629,245014,B03AD03
31630,701392,A02AC01
31631,701392,A12AA04
31632,1799305,L01DB01
31633,198021,A01AB08
31634,198021,A07AA01
31635,198021,B05CA09
31636,198021,D06AX04
31637,198021,J01GB05
31638,198021,R02AB01
31639,198021,S01AA03
31640,198021,S02AA07
31641,198021,S03AA01
31642,198021,A01AC02
31643,198021,C05AA09
31644,198021,D07AB19
31645,198021,D07XB05
31646,198021,D10AA03
31647,198021,H02AB02
31648,198021,R01AD03
31649,198021,S01BA01
31650,198021,S01CB01
31651,198021,S02BA06
31652,198021,S03BA01
31653,404785,R05DB05
31654,404785,C01CA06
31655,404785,R01AA04
31656,404785,R01AB01
31657,404785,R01BA03
31658,404785,S01FB01
31659,404785,S01GA05
31660,404785,D04AA02
31661,404785,R06AC01
31662,1360115,C01DA02
31663,1360115,C05AE01
31664,310176,G03CA03
31665,56466,B05CB02
31666,27729,V08AB09
31667,152611,R03AC13
31668,861599,P01CX01
31669,1798997,D10AB02
31670,1798997,S01AB04
31671,1798997,D10AF06
31672,1192505,R02AA09
31673,1192505,C05AD03
31674,1192505,D04AB04
31675,1192505,N01BA05
31676,1192505,R02AD01
31677,1192505,D08AJ08
31678,884537,N06BA02
31679,213282,L01XX05
31680,198012,G02CC02
31681,198012,M01AE02
31682,198012,M02AA12
31683,206157,N03AE01
31684,1547112,N05CM19
31685,205337,A02AA01
31686,205337,A06AD01
31687,1050413,R01BA02
31688,1299967,N03AG06
31689,1734919,L01AA01
31690,1091488,N06BA04
31691,805452,B02BX04
31692,312736,A11HA02
31693,219470,N07AA01
31694,219470,S01EB06
31695,818496,A01AD05
31696,818496,B01AC06
31697,818496,N02BA01
31698,818496,R06AB04
31699,818496,C01CA06
31700,818496,R01AA04
31701,818496,R01AB01
31702,818496,R01BA03
31703,818496,S01FB01
31704,818496,S01GA05
31705,313451,L01XF01
31706,313451,D10AD01
31707,248801,A03AA07
31708,1007322,C05AD03
31709,1007322,D04AB04
31710,1007322,N01BA05
31711,1007322,R02AD01
31712,1007322,B05CA01
31713,1007322,D08AJ03
31714,1007322,D09AA07
31715,1007322,R02AA06
31716,1007322,B05XA12
31717,647118,A16AB09
31718,1918219,N07XX13
31719,638458,M01AX25
31720,313165,N02CC01
31721,701784,B03BA01
31722,701784,B03B
31723,701784,V04CX02
31724,701784,B03BB01
31725,628958,A12BA01
31726,628958,B05XA01
31727,977523,N02BE01
31728,977523,D11AX26
31729,977523,N06BC01
31730,404507,A02AC01
31731,404507,A12AA04
31732,1743829,A02BA03
31733,211869,G01AD03
31734,211869,S01XA15
31735,211869,A11GA01
31736,313572,S01AA28
31737,313572,A07AA09
31738,313572,J01XA01
31739,1190793,A03BA01
31740,1190793,S01FA01
31741,857109,N02BE01
31742,857109,R05DA03
31743,208821,J01GB01
31744,208821,S01AA12
31745,208821,A01AC02
31746,208821,C05AA09
31747,208821,D07AB19
31748,208821,D07XB05
31749,208821,D10AA03
31750,208821,H02AB02
31751,208821,R01AD03
31752,208821,S01BA01
31753,208821,S01CB01
31754,208821,S02BA06
31755,208821,S03BA01
31756,1116285,C01CA26
31757,1116285,R01AA03
31758,1116285,R01AB05
31759,1116285,R03CA02
31760,1116285,S01FB02
31761,1251325,G03AC01
31762,1251325,G03DC02
31763,1251325,G03CA01
31764,1251325,L02AA03
31765,1251325,G03AA05
31766,1251325,G03AB04
31767,1601655,V03AX03
31768,1601655,J05AE08
31769,34374,A07EA01
31770,34374,C05AA04
31771,34374,D07AA03
31772,34374,D07XA02
31773,34374,H02AB06
31774,34374,R01AD02
31775,34374,S01BA04
31776,34374,S01CB02
31777,34374,S02BA03
31778,34374,S03BA02
31779,1008875,A12AA01
31780,1234530,C05AD07
31781,1234530,D04AB07
31782,706462,A12BA01
31783,706462,B05XA01
31784,1376070,A01AC02
31785,1376070,C05AA09
31786,1376070,D07AB19
31787,1376070,D07XB05
31788,1376070,D10AA03
31789,1376070,H02AB02
31790,1376070,R01AD03
31791,1376070,S01BA01
31792,1376070,S01CB01
31793,1376070,S02BA06
31794,1376070,S03BA01
31795,46043,G04CA01
31796,856967,N02BE01
31797,856967,R05DA03
31798,2043876,M05BX05
31799,669131,R05CA03
31800,312860,A10BG02
31801,1433867,J05AJ03
31802,32592,L01XA03
31803,73494,C09CA07
31804,108513,D11AH01
31805,108513,L04AD02
31806,151889,A07DA03
31807,848582,N04BC04
31808,250724,N02BA10
31809,352767,R01BA02
31810,352767,A03BB03
31811,352767,S01FA03
31812,1043618,R05CA13
31813,966989,A02BA01
31814,1005767,D10AB02
31815,1005767,S01AB04
31816,1005767,D10AF06
31817,1859555,A02BA02
31818,2551,J01MA02
31819,2551,S01AE03
31820,2551,S02AA15
31821,2551,S03AA07
31822,313724,A11HA03
31823,1868495,C01DA02
31824,1868495,C05AE01
31825,800417,B05CX01
31826,800417,V04CA02
31827,800417,V06DC01
31828,800417,B05CX03
31829,800417,B05XB03
31830,800417,V03AB26
31831,800417,N06AX02
31832,825334,L02AE02
31833,314124,A01AB08
31834,314124,A07AA01
31835,314124,B05CA09
31836,314124,D06AX04
31837,314124,J01GB05
31838,314124,R02AB01
31839,314124,S01AA03
31840,314124,S02AA07
31841,314124,S03AA01
31842,314124,A07AA05
31843,314124,J01XB02
31844,314124,S01AA18
31845,314124,S02AA11
31846,314124,S03AA03
31847,854137,N02AX06
31848,211173,N02BE01
31849,211173,D11AX26
31850,211173,N06BC01
31851,658708,B06AC03
31852,317128,A02BB01
31853,317128,G02AD06
31854,854921,C03AA03
31855,854921,C07AB07
31856,83818,C09CA04
31857,39385,J06BB03
31858,313777,N05AE04
31859,845478,N03AX11
31860,1544475,L01EM01
31861,828576,N02BE01
31862,828576,N02AC04
31863,1747556,L01XX52
31864,209754,D11AX26
31865,209754,N06BC01
31866,1995455,D07AD01
31867,206278,N05AH01
31868,1301848,P03AX05
31869,167,S01EC01
31870,797541,D08AX05
31871,285059,R01AX03
31872,285059,R03BB01
31873,285059,R03AC02
31874,285059,R03CC02
31875,215493,A02BA04
31876,207359,D10AF07
31877,207359,A01AB23
31878,207359,J01AA08
31879,1095689,D01AE12
31880,1095689,S01BC08
31881,1012017,A07EA01
31882,1012017,C05AA04
31883,1012017,D07AA03
31884,1012017,D07XA02
31885,1012017,H02AB06
31886,1012017,R01AD02
31887,1012017,S01BA04
31888,1012017,S01CB02
31889,1012017,S02BA03
31890,1012017,S03BA02
31891,1012017,S01AB04
31892,1012017,D10AF06
31893,142440,C01BB01
31894,142440,C05AD01
31895,142440,D04AB01
31896,142440,N01BB02
31897,142440,R02AD02
31898,142440,S01HA07
31899,142440,S02DA01
31900,1860139,A12BA01
31901,1860139,B05XA01
31902,285064,N05AE04
31903,1041495,S01EE03
31904,897747,N02AA03
31905,885219,N04AC01
31906,855318,B01AA03
31907,208029,C03AA01
31908,208029,C07AA12
31909,966787,D04AX01
31910,966787,N06AA12
31911,801648,V03AB26
31912,801648,N06AX02
31913,801648,B05XB03
31914,801648,B05CX03
31915,1422087,C10AX09
31916,1422087,C10AA05
31917,485246,L01BC07
31918,313492,R06AA10
31919,541892,N06BA01
31920,541892,N06BA02
31921,253191,A02BC02
31922,1796089,A10BH05
31923,1796089,A10BA02
31924,1796089,A10BD11
31925,1988671,J05AX18
31926,616444,L04AA06
31927,1147659,D01AE12
31928,1147659,S01BC08
31929,1147659,D11AC
31930,1661208,B02AB02
31931,865155,C07AB07
31932,994226,A01AD05
